repeat,outer_seed,inner_seed,outer_fold,cat_id,age_group,call_count,role
4,206639,207641,2,053A,senior,3,train
4,206639,207641,2,055A,senior,12,train
4,206639,207641,2,056A,senior,3,train
4,206639,207641,2,058A,senior,3,train
4,206639,207641,2,059A,senior,10,train
4,206639,207641,2,060A,senior,3,train
4,206639,207641,2,061A,senior,2,train
4,206639,207641,2,062A,adult,3,train
4,206639,207641,2,065A,adult,9,train
4,206639,207641,2,066A,adult,1,train
4,206639,207641,2,069A,adult,2,train
4,206639,207641,2,073A,adult,1,train
4,206639,207641,2,074A,adult,16,train
4,206639,207641,2,075A,adult,5,train
4,206639,207641,2,088A,adult,1,train
4,206639,207641,2,093A,senior,2,train
4,206639,207641,2,095A,adult,7,train
4,206639,207641,2,096A,adult,1,train
4,206639,207641,2,097B,adult,14,train
4,206639,207641,2,100A,adult,1,train
4,206639,207641,2,101A,senior,12,train
4,206639,207641,2,103A,senior,33,train
4,206639,207641,2,105A,adult,3,train
4,206639,207641,2,108A,senior,5,train
4,206639,207641,2,109A,kitten,5,train
4,206639,207641,2,110A,kitten,1,train
4,206639,207641,2,111A,kitten,12,train
4,206639,207641,2,113A,senior,3,train
4,206639,207641,2,115A,kitten,1,train
4,206639,207641,2,116A,senior,12,train
4,206639,207641,2,015A,senior,7,validation
4,206639,207641,2,020A,adult,20,validation
4,206639,207641,2,022A,adult,9,validation
4,206639,207641,2,023B,adult,4,validation
4,206639,207641,2,025B,adult,2,validation
4,206639,207641,2,025C,senior,4,validation
4,206639,207641,2,043A,kitten,1,validation
4,206639,207641,2,048A,kitten,1,validation
4,206639,207641,2,054A,senior,2,validation
4,206639,207641,2,068A,adult,8,validation
4,206639,207641,2,071A,adult,9,validation
4,206639,207641,2,072A,adult,9,validation
4,206639,207641,2,087A,adult,2,validation
4,206639,207641,2,092A,adult,1,validation
4,206639,207641,2,094A,senior,5,validation
4,206639,207641,2,102A,adult,2,validation
4,206639,207641,2,117A,senior,7,validation
4,206639,207642,3,000A,adult,39,test
4,206639,207642,3,002B,adult,30,test
4,206639,207642,3,009A,adult,4,test
4,206639,207642,3,012A,adult,3,test
4,206639,207642,3,014A,adult,3,test
4,206639,207642,3,019B,adult,1,test
4,206639,207642,3,020A,adult,20,test
4,206639,207642,3,023B,adult,4,test
4,206639,207642,3,025C,senior,4,test
4,206639,207642,3,026C,adult,1,test
4,206639,207642,3,032A,adult,2,test
4,206639,207642,3,046A,kitten,45,test
4,206639,207642,3,048A,kitten,1,test
4,206639,207642,3,053A,senior,3,test
4,206639,207642,3,054A,senior,2,test
4,206639,207642,3,058A,senior,3,test
4,206639,207642,3,060A,senior,3,test
4,206639,207642,3,065A,adult,9,test
4,206639,207642,3,087A,adult,2,test
4,206639,207642,3,092A,adult,1,test
4,206639,207642,3,093A,senior,2,test
4,206639,207642,3,095A,adult,7,test
4,206639,207642,3,096A,adult,1,test
4,206639,207642,3,101A,senior,12,test
4,206639,207642,3,115A,kitten,1,test
4,206639,207642,3,116A,senior,12,test
4,206639,207642,3,117A,senior,7,test
4,206639,207642,3,000B,adult,19,train
4,206639,207642,3,001A,senior,9,train
4,206639,207642,3,002A,adult,13,train
4,206639,207642,3,003A,adult,4,train
4,206639,207642,3,004A,adult,1,train
4,206639,207642,3,005A,adult,9,train
4,206639,207642,3,008A,senior,5,train
4,206639,207642,3,010A,adult,3,train
4,206639,207642,3,011A,senior,2,train
4,206639,207642,3,014B,kitten,10,train
4,206639,207642,3,015A,senior,7,train
4,206639,207642,3,016A,senior,9,train
4,206639,207642,3,018A,adult,2,train
4,206639,207642,3,019A,adult,17,train
4,206639,207642,3,021A,adult,5,train
4,206639,207642,3,022A,adult,9,train
4,206639,207642,3,023A,adult,6,train
4,206639,207642,3,024A,senior,1,train
4,206639,207642,3,025A,senior,10,train
4,206639,207642,3,025B,adult,2,train
4,206639,207642,3,026A,adult,4,train
4,206639,207642,3,026B,adult,1,train
4,206639,207642,3,027A,adult,7,train
4,206639,207642,3,029A,adult,15,train
4,206639,207642,3,031A,adult,7,train
4,206639,207642,3,033A,adult,9,train
4,206639,207642,3,035A,adult,2,train
4,206639,207642,3,037A,adult,2,train
4,206639,207642,3,038A,adult,2,train
4,206639,207642,3,039A,senior,6,train
4,206639,207642,3,041A,kitten,1,train
4,206639,207642,3,042A,kitten,11,train
4,206639,207642,3,043A,kitten,1,train
4,206639,207642,3,045A,kitten,4,train
4,206639,207642,3,047A,kitten,22,train
4,206639,207642,3,050A,kitten,5,train
4,206639,207642,3,051A,senior,12,train
4,206639,207642,3,051B,senior,9,train
4,206639,207642,3,052A,adult,2,train
4,206639,207642,3,055A,senior,12,train
4,206639,207642,3,056A,senior,3,train
4,206639,207642,3,059A,senior,10,train
4,206639,207642,3,061A,senior,2,train
4,206639,207642,3,062A,adult,3,train
4,206639,207642,3,064A,adult,1,train
4,206639,207642,3,067A,adult,11,train
4,206639,207642,3,068A,adult,8,train
4,206639,207642,3,069A,adult,2,train
4,206639,207642,3,071A,adult,9,train
4,206639,207642,3,072A,adult,9,train
4,206639,207642,3,074A,adult,16,train
4,206639,207642,3,075A,adult,5,train
4,206639,207642,3,076A,adult,1,train
4,206639,207642,3,088A,adult,1,train
4,206639,207642,3,090A,senior,1,train
4,206639,207642,3,091A,senior,1,train
4,206639,207642,3,097A,senior,15,train
4,206639,207642,3,097B,adult,14,train
4,206639,207642,3,099A,adult,6,train
4,206639,207642,3,100A,adult,1,train
4,206639,207642,3,104A,senior,4,train
4,206639,207642,3,105A,adult,3,train
4,206639,207642,3,106A,senior,13,train
4,206639,207642,3,109A,kitten,5,train
4,206639,207642,3,110A,kitten,1,train
4,206639,207642,3,111A,kitten,12,train
4,206639,207642,3,113A,senior,3,train
4,206639,207642,3,006A,adult,3,validation
4,206639,207642,3,007A,adult,6,validation
4,206639,207642,3,013B,adult,8,validation
4,206639,207642,3,028A,senior,11,validation
4,206639,207642,3,034A,adult,3,validation
4,206639,207642,3,036A,adult,7,validation
4,206639,207642,3,040A,kitten,10,validation
4,206639,207642,3,044A,kitten,5,validation
4,206639,207642,3,057A,senior,17,validation
4,206639,207642,3,063A,adult,11,validation
4,206639,207642,3,066A,adult,1,validation
4,206639,207642,3,070A,adult,5,validation
4,206639,207642,3,073A,adult,1,validation
4,206639,207642,3,094A,senior,5,validation
4,206639,207642,3,102A,adult,2,validation
4,206639,207642,3,103A,senior,33,validation
4,206639,207642,3,108A,senior,5,validation
